0;0,049200353462132;0,129856670613168
0,0833333333333333;0,0153247002586969;0,138728865499782
0,166666666666667;-0,0153247002586969;0,139535428671293
0,208333333333333;-0,0443609744330699;0,131469796956189
0,25;-0,0733972486074429;0,113725407182961
0,291666666666667;-0,100820396438795;0,0943678910667123
0,333333333333333;-0,118564786212023;0,0653316168923393
0,375;-0,136309175985251;0,0338756532034352
0,416666666666667;-0,137115739156761;0,00161312634302072
0,458333333333333;-0,135502612813741;-0,0330690900319248
0,5;-0,122597602069575;-0,0645250537208289
0,541666666666667;-0,106466338639368;-0,0903350752091605
0,583333333333333;-0,0838825698370776;-0,114531970354471
0,625;-0,0540397324911942;-0,129856670613168
0,666666666666667;-0,0225837688022901;-0,139535428671293
0,708333333333333;0,00967875805812434;-0,141955118185824
0,791666666666667;0,0693644327498911;-0,125017291584106
0,833333333333333;0,0943678910667123;-0,108886028153899
0,875;0,115338533525982;-0,0838825698370776
0,916666666666667;0,130663233784679;-0,0572659851772357
0,958333333333333;0,138728865499782;-0,0322625268604145
1;0,144374807700355;0
1,04166666666667;0,139535428671293;0,029036274174373
1,08333333333333;0,129856670613168;0,0572659851772357
1,125;0,115338533525982;0,0854956961800983
1,16666666666667;0,0903350752091605;0,107272901810878
1,20833333333333;0,0653316168923393;0,121791038898065
1,25;0,037908469060987;0,135502612813741
1,29166666666667;0,00645250537208289;0,138728865499782
1,33333333333333;-0,0274231478313523;0,135502612813741
1,375;-0,0564594220057253;0,125823854755616
1,41666666666667;-0,087108822523119;0,11049915449692
1,45833333333333;-0,108079464982388;0,0854956961800983
1,5;-0,125823854755616;0,0572659851772357
1,54166666666667;-0,137115739156761;0,0274231478313523
1,58333333333333;-0,138728865499782;-0,00725906854359325
1,625;-0,132276360127699;-0,0387150322324974
1,66666666666667;-0,120177912555044;-0,0693644327498911
1,70833333333333;-0,104046649124837;-0,095981017409733
1,75;-0,0790431908080154;-0,117758223040513
1,79166666666667;-0,0508134798051528;-0,132276360127699
1,83333333333333;-0,0193575161162487;-0,142761681357334
1,875;0,0137115739156761;-0,142761681357334
1,95833333333333;0,0701709959214014;-0,127436981098637
2;0,0935613278952019;-0,108079464982388
2,04166666666667;0,115338533525982;-0,0854956961800983
2,08333333333333;0,130663233784679;-0,0596856746917667
2,125;0,139535428671293;-0,0330690900319248
2,16666666666667;0,142761681357334;-0,00725906854359325
2,20833333333333;0,139535428671293;0,0258100214883316
2,25;0,130663233784679;0,0556528588342149
2,29166666666667;0,114531970354471;0,0790431908080154
2,33333333333333;0,0951744542382226;0,101626959610306
2,375;0,0717841222644222;0,120984475726554
2,41666666666667;0,0427478480900492;0,13308292329921
2,45833333333333;0,0120984475726554;0,137115739156761
